Herkunftsort,URI
Stuhlen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schwäbisch Hall (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Langholz (Oetwil am See),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Ellenwies (Egg),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sack (Seegräben),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wolfenried (Egg),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Lindhof (Mönchaltorf),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rüetswil (Bäretswil),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hüllistein (Rüti),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hinterholz,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sigriswil BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wilen (Bauma),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberbösch (Bubikon),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Betzholz (Hinwil),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Beugen (Meilen),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Ghangetwies (Dürnten),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Endorf BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Tannenbach (Horgen),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kabisboden (Toggenburg) SG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hub (Wald),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Looren (Maur),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Gamsten,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sulzberg (Pfäffikon),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bertschikon (Gossau),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schöftland AG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Trogen AR,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kreuz,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberillnau,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Herrgass,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hefern (Wald),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rutschberg (Pfäffikon),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Jonen AG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Altkirch (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Dienstbach,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Biel BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kirchzarten (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Unterbach (Hinwil),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bruderalbis,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Untermettmenstetten,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberhasli BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Mülhausen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Unterrattlisberg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberrattlisberg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Vollenweid,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Riedmatt,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Stühlingen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Langrüti,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Leematt,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hirzwangen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wesenmatt,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Dürrenmoos,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Buch (Knonau),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Obersellholz,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bünishofen (Meilen),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Ostrach (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Unterdächlischwil,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberdächlischwil,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sellholz,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sulzbach (Uster),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Winkel (Erlenbach),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Habühl,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Dächlischwil,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Untersellholz,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Breitwil,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Prättigau GR,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Werrikon (Uster),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Busenhard,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Buchthalen SH,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Toggwil (Meilen),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schipf,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Ebertswil (Hausen am Albis),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bonndorf (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hüfingen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Eichmühle,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hub (Neftenbach),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Joxheim (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Lettenmoos (Dürnten),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Unterbach,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Boden (Wald),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Binzholz (Wald),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Dieterswil (Wald),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hasenacker (Gossau),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Tägernau (Gossau),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Gammetswil,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Langmatt,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Tal (Hombrechtikon),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Haltberg (Wald),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Ermisriet (Gossau),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kellerloch,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bodenholz,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Weissenbach,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Felmis (Wald),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberbernegg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bernegg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Gublen (Bauma),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Allenwil (Bauma),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Neukirch TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Ehretstock,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Breitacker,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Adletshausen (Grüningen),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bühl (Wald),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schwandelbach (Bauma),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Zell (Bubikon),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Unterbernegg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rothenfluh SG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Widerzell,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hittenberg (Wald),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hemberg SG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Krähenried (Bubikon),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Moorschwand,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Münstertal,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Tableten,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Arn,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Lautikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hohlflüh,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Widum,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Lüeholz,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wellenberg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Breitlen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Eichwies,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Buhn,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Niederfeld,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kämmoos,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Busskirch SG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hüllistein,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Othmarsingen AG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Risi (Birmensdorf),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Selnau,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Unterlunnern,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Nehren (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wilhof (Affoltern am Albis),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Anwachs,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Gunten,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schleipfe,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bühl (Grüningen),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Dörfli,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Goldacker,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schwesterrain,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Buchholz,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Ghei,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schwanden GL,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hotwiel,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Allmend,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Tischenloo,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Brunnen (Hirzel),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wattenbühl (Oberrieden),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Heubach,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bleier,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Marbach,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Unterrohr,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sihlwald,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bergli,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Heilenbach,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Zimmerberg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sust (Horgen),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Markirch (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Niderland,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Mannenberg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Buttisholz LU,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sankt Bläsi,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Würglen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kemleten,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Breitenrüti,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rossberg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sundhofen (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Gebweiler (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Friedrichshafen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kappel (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Liptingen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bettmaringen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Dauetschwil,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schwenningen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Talheim,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Mesikon (Fehraltorf),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wydlen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Metz (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Suhr AG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Matt (Sternenberg),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wallikon (Pfäffikon),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Berlikon (Bubikon),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Langenhard (Zell),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schalchen (Wildberg),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hettbach (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Niederuzwil SG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Betschwanden GL,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rutzen (Zell),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wetzwil (Herrliberg),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rellikon (Egg),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wagenburg (Seegräben),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Leutmerken TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Allmendingen BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Waltikon (Zumikon),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Garten (Zell),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Baltsberg (Embrach),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Obereich,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Birrwil AG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sankt Marx,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Huttwil BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Zofingen AG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberleimbach,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Horn,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Erdbrust,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Brunnen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rumpump,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Waldi,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Mutschellen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Buttenau,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rietwies (Horgen),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Unterleimbach,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rossweg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bruggenmoos,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Teufenbach (Hausen am Albis),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Stieg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bruderjosen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Spitzen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schwelli,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sessler,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Gattikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Aetzern,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wollerau SZ,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schärenmoos,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Thurtal,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
